transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
2122.0,error_amount,17.0,Food,0.0,0.0,3091.5985282093216,0.0,60.0,0.0
2123.0,614.72,8.0,Grocery,1.0,0.0,36.0,6.0,43.0,1.0
2124.0,97.36,5.0,Food,0.0,1.0,58.0,0.0,56.0,0.0
2125.0,745.58,3.0,Electronics,0.0,0.0,,3.0,39.0,0.0
2126.0,198.43,14.0,Grocery,1.0,,88.0,,,0.0
2127.0,181.25,4.0,Clothing,0.0,0.0,,2.0,49.0,0.0
2128.0,32.66,4.0,Travel,0.0,0.0,61.0,4.0,50.0,0.0
2129.0,384.56,6.0,Travel,0.0,0.0,32.0,1.0,26.0,0.0
2130.0,,8.0,Grocery,0.0,0.0,61.0,2.0,32.0,0.0
2131.0,31.86,578.7406093489149,Electronics,0.0,0.0,70.0,1.0,39.0,
ERROR_TRANSACTION_ID,2.28,8.0,Clothing,0.0,0.0,55.0,7.0,33.0,0.0
2133.0,147.68,19.0,Travel,0.0,0.0,35.0,1.0,52.0,0.0
2134.0,134.91,9.0,Travel,0.0,0.0,60.0,0.0,42.0,0.0
2135.0,228.72,3.0,Electronics,0.0,0.0,92.0,0.0,52.0,0.0
2136.0,397.73,5.0,Food,0.0,0.0,41.0,3.0,42.0,0.0
2137.0,,,Grocery,0.0,0.0,40.0,3.0,63.0,0.0
2138.0,236.68,13.0,ELECTRONICS,0.0,0.0,54.0,2.0,54.0,0.0
2139.0,37.36,8.0,Electronics,0.0,0.0,63.0,1.0,66.0,0.0
2140.0,351.57,0.0,Electronics,0.0,0.0,,2.0,27.0,0.0
2141.0,307.73,16.0,Electronics,0.0,0.0,93.0,,33.0,0.0
2142.0,,12.0,Food,0.0,0.0,61.0,2.0,35.0,0.0
2143.0,,23.0,Clothing,1.0,0.0,50.0,0.0,62.0,0.0
2144.0,67.93,6.0,Electronics,0.0,0.0,45.0,1.0,67.0,0.0
2145.0,114.68,8.0,Electronics,0.0,0.0,43.0,2.0,46.0,0.0
2146.0,310.31,10.0,Grocery,0.0,0.0,35.0,1.0,34.0,0.0
2147.0,110.67,2.0,Travel,1.0,0.0,43.0,5.0,21.0,1.0
2148.0,79.71,11.0,Food,0.0,0.0,93.0,1.0,21.0,0.0
2149.0,error_amount,20.0,Electronics,0.0,1.0,26.0,2.0,32.0,0.0
2150.0,317.11,2.0,Clothing,0.0,0.0,49.0,7.0,21.0,0.0
2151.0,8813.402647488014,14.0,Clothing,0.0,0.0,54.0,2.0,30.0,0.0
2152.0,34.36,20.0,Clothing,0.0,0.0,41.0,6.0,67.0,0.0
2153.0,224.07,9.0,Grocery,0.0,0.0,42.0,1.0,23.0,0.0
2154.0,314.74,0.0,Clothing,0.0,0.0,64.0,0.0,22.0,0.0
2155.0,19.09,13.0,Grocery,0.0,0.0,30.0,1.0,50.0,0.0
2156.0,49.37,19.0,Food,0.0,,,3.0,23.0,0.0
2157.0,27.56,5.0,Clothing,0.0,0.0,94.0,2.0,51.0,0.0
2158.0,76.97,1.0,TRAVEL,0.0,0.0,,3.0,22.0,0.0
2159.0,107.73,22.0,Electronics,0.0,,66.0,1.0,65.0,0.0
2160.0,248.69,7.0,Food,0.0,0.0,43.0,3.0,53.0,0.0
2161.0,error_amount,0.0,Travel,0.0,0.0,79.0,2.0,30.0,0.0
2162.0,174.61,3.0,Food,0.0,0.0,53.0,3.0,45.0,0.0
2163.0,8813.402647488014,578.7406093489149,Clothing,0.0,0.0,78.0,1.0,24.0,0.0
2164.0,331.5,4.0,Food,0.0,0.0,95.0,5.0,26.0,0.0
2165.0,114.72,19.0,Food,0.0,0.0,32.0,1.0,43.0,0.0
2166.0,696.28,8.0,Food,0.0,0.0,32.0,1.0,50.0,0.0
2167.0,180.99,22.0,Grocery,0.0,0.0,93.0,1.0,,0.0
2168.0,24.3,12.0,,0.0,0.0,67.0,1.0,54.0,0.0
2169.0,202.96,17.0,Clothing,1.0,0.0,74.0,0.0,43.0,0.0
2170.0,70.78,16.0,Electronics,0.0,0.0,28.0,2.0,69.0,0.0
2171.0,208.69,0.0,Clothing,0.0,0.0,60.0,,28.0,0.0
2172.0,12.99,21.0,Clothing,0.0,0.0,29.0,3.0,66.0,0.0
2173.0,34.6,14.0,Grocery,0.0,1.0,43.0,2.0,30.0,0.0
2174.0,348.5,1.0,Grocery,0.0,0.0,66.0,2.0,69.0,0.0
,46.39,,Food,0.0,0.0,39.0,4.0,44.0,0.0
2176.0,326.57,19.0,Clothing,0.0,0.0,82.0,2.0,19.0,0.0
,58.95,21.0,Travel,,0.0,38.0,0.0,33.0,0.0
2178.0,185.34,4.0,Grocery,,0.0,72.0,3.0,68.0,0.0
2179.0,213.24,21.0,Grocery,0.0,0.0,96.0,1.0,46.0,0.0
2180.0,129.38,18.0,Travel,1.0,0.0,97.0,2.0,37.0,0.0
2181.0,65.57,4.0,Grocery,0.0,0.0,99.0,2.0,49.0,0.0
2182.0,43.03,1.0,Travel,0.0,0.0,87.0,2.0,,0.0
2183.0,6.08,6.0,Electronics,0.0,0.0,79.0,3.0,26.0,0.0
2184.0,65.22,2.0,Travel,,1.0,56.0,1.0,???###,0.0
2185.0,190.6,16.0,Electronics,0.0,1.0,60.0,2.0,21.0,0.0
2186.0,501.4,23.0,,0.0,,99.0,4.0,67.0,0.0
2187.0,368.92,23.0,Food,,0.0,81.0,6.0,59.0,
2188.0,261.49,2.0,Grocery,0.0,0.0,68.0,2.0,64.0,0.0
2189.0,279.59,12.0,Travel,0.0,0.0,58.0,1.0,62.0,0.0
2190.0,196.84,6.0,Grocery,1.0,1.0,75.0,5.0,65.0,1.0
,54.27,23.0,Travel,0.0,,93.0,3.0,27.0,0.0
2192.0,427.91,2.0,Grocery,0.0,0.0,34.0,1.0,21.0,0.0
2193.0,199.96,14.0,Food,,0.0,36.0,1.0,65.0,0.0
error_transaction_id,147.96,error_transaction_hour,Food,,0.0,65.0,5.0,28.0,0.0
2195.0,21.18,9.0,Grocery,0.0,0.0,27.0,3.0,19.0,0.0
2196.0,106.65,22.0,Travel,0.0,0.0,89.0,1.0,45.0,0.0
2197.0,111.03,6.0,Clothing,0.0,0.0,64.0,4.0,,0.0
2198.0,359.87,8.0,Travel,0.0,0.0,89.0,2.0,57.0,0.0
2199.0,142.4,4.0,Grocery,1.0,0.0,95.0,4.0,38.0,0.0
2200.0,86.16,19.0,Travel,0.0,0.0,54.0,,62.0,0.7656186198448346
2201.0,677.45,7.0,Electronics,0.0,0.0,96.0,1.0,51.0,0.0
2202.0,21.12,13.0,Travel,0.0,0.0,91.0,0.0,,0.0
2203.0,98.84,3.0,Food,0.0,1.0,67.0,3.0,53.0,0.0
2204.0,7.73,19.0,Food,0.0,0.0,,,67.0,0.0
2205.0,242.41,13.0,,0.0,4.309730005094243,54.0,5.0,20.0,0.0
2206.0,450.35,11.0,Travel,,1.0,65.0,0.0,56.0,0.0
2207.0,59.14,1.0,Clothing,0.0,0.0,68.0,1.0,23.0,0.0
2208.0,8813.402647488014,12.0,Travel,1.0,0.0,61.0,,18.0,0.0
2209.0,62.21,0.0,Food,0.0,1.0,30.0,0.0,,1.0
2210.0,434.98,19.0,Food,1.0,0.0,61.0,3.0,29.0,0.0
2211.0,252.41,6.0,Grocery,0.0,,25.0,2.0,56.0,0.0
2212.0,294.17,8.0,Food,0.0,0.0,34.0,4.0,18.0,0.0
2213.0,3.27,16.0,Grocery,0.0,0.0,50.0,1.0,37.0,0.0
2214.0,592.51,20.0,Food,0.0,0.0,41.0,1.0,53.0,0.0
2215.0,233.47,22.0,Food,0.0,0.0,88.0,2.0,55.0,0.0
2216.0,65.43,12.0,Clothing,0.0,0.0,51.0,1.0,65.0,0.0
2217.0,318.31,22.0,Grocery,0.0,0.0,99.0,5.0,64.0,0.0
2218.0,59.51,9.0,Grocery,0.0,0.0,92.0,2.0,20.0,0.0
2219.0,371.09,15.0,Food,0.0,0.0,42.0,,67.0,0.0
2220.0,21.5,5.0,Grocery,0.0,0.0,74.0,3.0,68.0,0.0
2221.0,218.94,15.0,,0.0,1.0,89.0,1.0,62.0,0.0
2222.0,,10.0,Food,0.0,0.0,44.0,1.0,37.0,0.0
,8813.402647488014,19.0,Travel,4.923391215526047,0.0,86.0,0.0,63.0,
2224.0,49.85,2.0,Grocery,0.0,1.0,99.0,1.0,63.0,0.0
2225.0,2.25,8.0,Electronics,0.0,0.0,,1.0,25.0,0.0
2226.0,113.86,14.0,Grocery,0.0,0.0,49.0,,28.0,
2227.0,64.53,12.0,Grocery,0.0,0.0,89.0,1.0,61.0,0.0
2228.0,164.19,9.0,Clothing,0.0,0.0,89.0,1.0,18.0,0.0
,63.49,19.0,Electronics,0.0,0.0,91.0,0.0,47.0,0.0
2230.0,64.18,23.0,Electronics,0.0,1.0,82.0,2.0,58.0,0.0
2231.0,244.7,12.0,Clothing,0.0,1.0,64.0,0.0,69.0,0.0
2232.0,8.88,16.0,,0.0,0.0,71.0,3.0,31.0,0.0
2233.0,419.75,error_transaction_hour,Grocery,4.923391215526047,0.0,67.0,0.0,37.0,0.0
2234.0,344.22,5.0,Travel,0.0,0.0,32.0,2.0,63.0,0.0
249876.49791231734,198.37,,Clothing,0.0,0.0,86.0,3.0,47.0,0.0
error_transaction_id,161.91,16.0,Electronics,0.0,1.0,58.0,2.0,62.0,0.0
2237.0,401.12,14.0,Electronics,0.0,0.0,32.0,1.0,29.0,0.0
2238.0,36.9,3.0,Grocery,0.0,0.0,49.0,3.0,29.0,0.7656186198448346
2239.0,14.81,14.0,Travel,0.0,0.0,50.0,6.0,69.0,0.0
2240.0,49.28,13.0,,0.0,0.0,78.0,2.0,56.0,0.0
2241.0,284.88,20.0,Clothing,0.0,0.0,,4.0,19.0,0.0
2242.0,6.35,10.0,Clothing,0.0,,96.0,8.0,40.0,0.0
2243.0,157.36,23.0,Grocery,0.0,0.0,87.0,1.0,28.0,
2244.0,970.18,3.0,Travel,0.0,0.0,96.0,1.0,65.0,0.0
2245.0,348.45,2.0,Electronics,1.0,0.0,99.0,5.0,30.0,1.0
2246.0,132.66,1.0,Electronics,0.0,0.0,31.0,4.0,35.0,0.0
2247.0,11.84,19.0,Food,0.0,0.0,93.0,2.0,36.0,0.0
2248.0,320.41,9.0,Electronics,0.0,0.0,74.0,3.0,44.0,0.7656186198448346
2249.0,164.47,12.0,Clothing,0.0,0.0,67.0,0.0,28.0,0.0
2250.0,21.98,19.0,Food,0.0,0.0,41.0,2.0,47.0,0.0
2251.0,17.74,20.0,,0.0,0.0,45.0,3.0,18.0,0.0
2252.0,432.69,22.0,Food,0.0,0.0,30.0,,30.0,0.0
2253.0,199.12,17.0,,0.0,0.0,95.0,3.0,25.0,0.0
2254.0,318.2,20.0,Electronics,0.0,0.0,99.0,3.0,39.0,0.0
2255.0,380.12,15.0,,,,62.0,3.0,37.0,0.0
2256.0,152.66,10.0,Food,0.0,0.0,87.0,0.0,31.0,0.0
2257.0,131.16,9.0,Food,0.0,0.0,36.0,2.0,31.0,0.0
2258.0,101.32,8.0,Clothing,0.0,0.0,46.0,0.0,33.0,0.0
2259.0,68.61,,Clothing,,0.0,27.0,2.0,36.0,0.0
2260.0,102.64,18.0,Travel,0.0,0.0,,3.0,56.0,0.0
2261.0,267.6,0.0,Grocery,0.0,0.0,67.0,2.0,46.0,0.0
2262.0,165.8,17.0,Clothing,0.0,0.0,91.0,1.0,55.0,0.7656186198448346
2263.0,401.49,13.0,Clothing,0.0,,29.0,1.0,26.0,0.0
2264.0,105.46,21.0,Electronics,0.0,1.0,53.0,0.0,67.0,0.0
2265.0,168.15,20.0,Electronics,0.0,0.0,29.0,2.0,23.0,0.0
2266.0,179.6,0.0,Clothing,,0.0,69.0,3.0,43.0,0.0
2267.0,error_amount,578.7406093489149,Travel,0.0,0.0,78.0,1.0,66.0,0.0
error_transaction_id,218.3,10.0,Grocery,0.0,0.0,48.0,1.0,53.0,0.0
2269.0,48.79,19.0,Clothing,,0.0,45.0,2.0,37.0,0.0
2270.0,129.27,14.0,Travel,0.0,0.0,56.0,2.0,58.0,0.0
2271.0,19.81,3.0,Travel,0.0,0.0,29.0,1.0,42.0,0.0
2272.0,87.36,14.0,Clothing,1.0,0.0,86.0,,25.0,0.0
2273.0,120.38,21.0,Travel,0.0,0.0,42.0,6.0,64.0,0.0
249876.49791231734,190.12,21.0,Food,1.0,0.0,59.0,,57.0,0.0
2275.0,541.15,13.0,Travel,0.0,0.0,29.0,100.66462167689161,44.0,0.0
2276.0,165.23,21.0,Clothing,0.0,0.0,,1.0,38.0,0.0
2277.0,244.98,0.0,Travel,1.0,0.0,28.0,3.0,28.0,1.0
2278.0,127.04,8.0,Clothing,1.0,0.0,57.0,3.0,36.0,0.0
2279.0,180.97,6.0,Electronics,0.0,0.0,46.0,2.0,30.0,0.0
2280.0,,,Clothing,1.0,0.0,83.0,2.0,64.0,0.0
2281.0,52.84,10.0,Travel,0.0,0.0,35.0,1.0,22.0,0.0
2282.0,80.85,22.0,Clothing,,0.0,93.0,3.0,43.0,0.0
2283.0,115.13,1.0,Grocery,1.0,0.0,34.0,1.0,24.0,1.0
2284.0,8.41,1.0,Clothing,0.0,0.0,27.0,5.0,30.0,1.0
2285.0,27.15,5.0,Clothing,0.0,1.0,39.0,3.0,65.0,0.0
2286.0,,22.0,Grocery,0.0,0.0,61.0,3.0,41.0,0.0
2287.0,640.62,18.0,Grocery,0.0,0.0,64.0,1.0,65.0,0.0
2288.0,72.45,19.0,Grocery,0.0,0.0,41.0,2.0,41.0,0.0
2289.0,118.41,13.0,Food,0.0,0.0,44.0,2.0,51.0,0.0
2290.0,39.29,2.0,Clothing,0.0,1.0,28.0,1.0,56.0,1.0
,169.85,6.0,Grocery,0.0,0.0,58.0,2.0,,0.7656186198448346
2292.0,59.3,6.0,,0.0,0.0,58.0,3.0,37.0,0.7656186198448346
2293.0,8813.402647488014,3.0,Electronics,0.0,0.0,91.0,1.0,30.0,0.0
2294.0,130.83,22.0,Food,0.0,0.0,52.0,2.0,2168.5517593064765,0.0
2295.0,0.99,4.0,Clothing,0.0,0.0,60.0,2.0,54.0,0.0
2296.0,1.38,16.0,Travel,0.0,1.0,59.0,4.0,40.0,0.0
2297.0,44.51,3.0,Food,0.0,0.0,65.0,3.0,,0.0
2298.0,6.73,error_transaction_hour,Food,0.0,0.0,83.0,0.0,30.0,0.0
2299.0,20.58,12.0,Electronics,0.0,0.0,98.0,1.0,58.0,0.0
2300.0,74.48,15.0,Clothing,0.0,0.0,41.0,1.0,65.0,0.0
2301.0,292.04,15.0,Clothing,,,54.0,4.0,55.0,0.0
2302.0,152.77,1.0,Grocery,0.0,0.0,78.0,2.0,62.0,0.0
2303.0,8813.402647488014,17.0,Grocery,0.0,0.0,76.0,0.0,31.0,0.0
2304.0,62.53,0.0,Food,0.0,0.0,96.0,3.0,53.0,0.0
2305.0,483.23,17.0,Electronics,0.0,,47.0,3.0,58.0,0.0
2306.0,91.06,7.0,Clothing,0.0,0.0,43.0,3.0,22.0,0.0
2307.0,16.4,10.0,Electronics,0.0,0.0,61.0,3.0,2168.5517593064765,0.0
2308.0,172.78,23.0,Travel,0.0,0.0,83.0,0.0,33.0,0.0
2309.0,21.75,23.0,Clothing,0.0,0.0,60.0,1.0,29.0,0.0
2310.0,76.22,14.0,,0.0,0.0,92.0,,34.0,0.0
error_transaction_id,127.45,15.0,Food,0.0,0.0,50.0,1.0,48.0,0.0
2312.0,373.18,16.0,Electronics,0.0,0.0,51.0,1.0,25.0,0.0
2313.0,122.46,16.0,Grocery,0.0,0.0,86.0,4.0,29.0,0.0
2314.0,218.08,11.0,Food,0.0,0.0,86.0,3.0,25.0,0.0
2315.0,888.48,9.0,Grocery,0.0,0.0,76.0,1.0,30.0,0.0
2316.0,25.38,19.0,Clothing,0.0,0.0,,0.0,40.0,0.0
2317.0,57.82,5.0,Electronics,0.0,0.0,57.0,0.0,22.0,0.0
2318.0,90.33,,Travel,0.0,0.0,87.0,2.0,25.0,0.0
2319.0,98.62,12.0,Grocery,0.0,,,1.0,20.0,0.7656186198448346
2320.0,95.29,,Electronics,0.0,0.0,93.0,1.0,60.0,0.0
2321.0,428.71,18.0,Clothing,0.0,0.0,58.0,3.0,22.0,0.0
2322.0,225.34,21.0,Grocery,,0.0,51.0,0.0,65.0,0.0
2323.0,168.53,9.0,Clothing,0.0,0.0,60.0,2.0,59.0,0.0
2324.0,error_amount,3.0,,0.0,0.0,28.0,1.0,59.0,0.0
2325.0,312.49,11.0,Travel,0.0,0.0,77.0,,42.0,0.0
2326.0,558.44,17.0,Food,0.0,0.0,95.0,2.0,49.0,0.0
2327.0,309.87,6.0,Food,0.0,0.0,61.0,2.0,33.0,0.0
2328.0,0.28,19.0,Food,0.0,0.0,74.0,2.0,28.0,0.0
2329.0,182.11,23.0,Clothing,0.0,0.0,94.0,2.0,41.0,0.0
2330.0,9.45,23.0,Food,1.0,0.0,50.0,0.0,58.0,0.0
2331.0,53.62,22.0,Electronics,0.0,0.0,49.0,1.0,41.0,0.0
2332.0,error_amount,3.0,Clothing,1.0,0.0,57.0,3.0,56.0,0.0
2333.0,166.65,6.0,Clothing,0.0,0.0,91.0,0.0,63.0,
249876.49791231734,208.84,9.0,Food,0.0,0.0,97.0,6.0,63.0,0.0
2335.0,,14.0,Food,0.0,0.0,61.0,2.0,39.0,0.0
2336.0,87.16,11.0,Clothing,0.0,0.0,62.0,2.0,35.0,0.0
2337.0,109.66,0.0,Travel,0.0,0.0,51.0,1.0,34.0,0.0
2338.0,82.9,19.0,Travel,0.0,0.0,37.0,0.0,18.0,0.0
2339.0,23.22,17.0,Food,0.0,0.0,47.0,3.0,29.0,0.0
2340.0,97.72,15.0,Travel,0.0,0.0,91.0,,40.0,0.0
2341.0,250.38,4.0,Electronics,0.0,0.0,79.0,1.0,,0.0
2342.0,13.26,18.0,Electronics,0.0,0.0,61.0,1.0,50.0,0.0
2343.0,15.04,3.0,Electronics,0.0,0.0,36.0,,,0.0
2344.0,78.87,error_transaction_hour,Clothing,,0.0,78.0,,34.0,0.0
2345.0,511.67,,Clothing,0.0,0.0,44.0,3.0,47.0,0.0
2346.0,error_amount,6.0,Clothing,0.0,0.0,42.0,,56.0,0.0
2347.0,204.35,23.0,Clothing,0.0,0.0,31.0,2.0,60.0,0.0
2348.0,80.87,22.0,Clothing,0.0,0.0,26.0,1.0,30.0,0.0
2349.0,162.1,6.0,Food,0.0,0.0,78.0,4.0,38.0,0.0
2350.0,1.83,8.0,Travel,0.0,0.0,32.0,1.0,26.0,0.0
249876.49791231734,181.96,12.0,Food,,0.0,57.0,5.0,45.0,0.0
2352.0,440.13,19.0,Travel,0.0,0.0,70.0,4.0,24.0,0.0
2353.0,170.68,13.0,Food,0.0,0.0,66.0,1.0,35.0,0.0
2354.0,372.44,15.0,Electronics,0.0,0.0,87.0,2.0,67.0,0.0
,231.71,22.0,Grocery,0.0,0.0,57.0,1.0,59.0,0.0
2356.0,23.12,8.0,Clothing,0.0,0.0,93.0,,50.0,0.0
2357.0,418.94,14.0,Grocery,0.0,0.0,,1.0,63.0,0.0
2358.0,12.38,4.0,Grocery,0.0,0.0,28.0,0.0,40.0,0.0
2359.0,137.43,17.0,Electronics,0.0,0.0,82.0,2.0,18.0,0.0
2360.0,27.6,20.0,Grocery,0.0,0.0,53.0,2.0,56.0,0.0
2361.0,8813.402647488014,19.0,,1.0,0.0,45.0,2.0,36.0,0.0
2362.0,98.68,7.0,Electronics,0.0,0.0,50.0,2.0,36.0,0.0
2363.0,62.93,14.0,Travel,0.0,0.0,65.0,3.0,21.0,0.0
2364.0,119.8,20.0,Food,0.0,0.0,58.0,4.0,24.0,0.0
2365.0,154.95,8.0,Grocery,0.0,0.0,68.0,4.0,46.0,0.0
,8813.402647488014,18.0,Clothing,0.0,0.0,25.0,1.0,65.0,0.0
2367.0,23.63,error_transaction_hour,Electronics,0.0,,56.0,2.0,56.0,0.0
2368.0,147.22,error_transaction_hour,Grocery,0.0,0.0,56.0,2.0,28.0,0.0
2369.0,75.66,,Travel,0.0,0.0,75.0,3.0,46.0,
2370.0,235.13,10.0,Travel,0.0,0.0,48.0,0.0,25.0,0.0
2371.0,190.15,9.0,Clothing,0.0,0.0,68.0,1.0,62.0,0.0
,336.28,2.0,Grocery,0.0,0.0,,0.0,26.0,0.0
2373.0,212.27,0.0,Clothing,0.0,0.0,90.0,3.0,22.0,0.0
2374.0,101.16,11.0,Travel,1.0,0.0,,0.0,48.0,0.0
2375.0,,error_transaction_hour,Travel,0.0,0.0,41.0,2.0,27.0,0.0
2376.0,57.98,14.0,,0.0,0.0,39.0,3.0,60.0,0.0
2377.0,65.83,14.0,Travel,0.0,0.0,85.0,3.0,41.0,0.0
2378.0,280.05,20.0,Electronics,0.0,1.0,73.0,100.66462167689161,34.0,0.0
2379.0,106.44,13.0,Food,0.0,0.0,32.0,0.0,64.0,0.0
,288.25,6.0,,0.0,0.0,27.0,0.0,28.0,0.0
2381.0,311.1,16.0,Travel,0.0,0.0,99.0,0.0,51.0,0.0
2382.0,350.79,23.0,Electronics,0.0,0.0,51.0,2.0,41.0,0.0
2383.0,447.22,18.0,Food,0.0,0.0,,2.0,25.0,0.0
2384.0,101.49,6.0,Electronics,0.0,0.0,39.0,3.0,61.0,0.0
2385.0,69.12,2.0,Food,0.0,0.0,56.0,0.0,56.0,0.0
2386.0,157.09,2.0,Food,0.0,0.0,35.0,3.0,41.0,0.0
2387.0,83.5,17.0,FOOD,0.0,0.0,27.0,2.0,19.0,0.0
2388.0,165.42,19.0,Clothing,0.0,0.0,50.0,2.0,25.0,0.0
2389.0,220.1,21.0,Food,0.0,1.0,31.0,2.0,48.0,0.0
2390.0,209.89,error_transaction_hour,Food,1.0,0.0,79.0,4.0,,0.0
2391.0,84.47,2.0,Electronics,,0.0,63.0,2.0,61.0,0.0
,32.86,6.0,Food,0.0,0.0,28.0,4.0,52.0,0.0
2393.0,101.35,6.0,Clothing,,0.0,54.0,0.0,21.0,0.0
2394.0,27.69,4.0,Electronics,0.0,0.0,62.0,3.0,29.0,0.0
2395.0,397.47,2.0,Food,0.0,0.0,75.0,2.0,56.0,0.0
2396.0,76.4,17.0,Electronics,0.0,0.0,60.0,1.0,33.0,0.0
2397.0,30.2,14.0,Clothing,0.0,0.0,84.0,1.0,39.0,0.0
2398.0,4.64,19.0,Electronics,0.0,0.0,75.0,,34.0,0.0
2399.0,186.83,,Clothing,0.0,0.0,73.0,1.0,42.0,0.0
2400.0,182.36,3.0,Travel,0.0,0.0,39.0,3.0,68.0,0.0
2401.0,,23.0,Food,0.0,0.0,97.0,2.0,32.0,0.0
2402.0,13.39,7.0,Clothing,0.0,0.0,52.0,1.0,37.0,0.0
,94.86,20.0,Food,0.0,0.0,,3.0,48.0,0.0
2404.0,67.11,12.0,Clothing,0.0,0.0,60.0,1.0,67.0,0.0
2405.0,203.49,21.0,Grocery,0.0,0.0,28.0,4.0,22.0,0.0
2406.0,167.55,7.0,Grocery,0.0,,45.0,2.0,47.0,0.0
2407.0,,14.0,Grocery,0.0,0.0,89.0,2.0,44.0,0.0
2408.0,44.24,16.0,Clothing,0.0,0.0,93.0,3.0,63.0,0.0
2409.0,796.65,4.0,Food,0.0,0.0,34.0,1.0,31.0,0.0
2410.0,108.93,,Grocery,0.0,0.0,74.0,0.0,63.0,0.0
2411.0,209.81,3.0,Food,0.0,0.0,34.0,3.0,34.0,0.0
2412.0,27.26,10.0,Clothing,0.0,0.0,40.0,4.0,47.0,0.0
error_transaction_id,119.65,17.0,Food,1.0,0.0,62.0,3.0,63.0,0.0
2414.0,5.03,9.0,Food,0.0,,91.0,2.0,21.0,0.0
2415.0,126.74,,Grocery,0.0,0.0,,1.0,59.0,0.0
2416.0,598.45,14.0,Electronics,0.0,0.0,93.0,5.0,21.0,0.0
2417.0,87.27,5.0,Travel,0.0,0.0,94.0,0.0,20.0,0.0
,7.16,22.0,Clothing,0.0,,49.0,,24.0,0.0
2419.0,5.66,20.0,Clothing,0.0,0.0,78.0,4.0,69.0,0.0
249876.49791231734,88.38,15.0,Clothing,0.0,,36.0,,56.0,0.0
249876.49791231734,31.39,14.0,Travel,1.0,0.0,89.0,3.0,52.0,0.0
2422.0,4.25,7.0,Electronics,0.0,0.0,78.0,1.0,30.0,0.0
2423.0,254.06,8.0,Food,1.0,0.0,91.0,6.0,53.0,
2424.0,110.42,10.0,Clothing,0.0,,45.0,3.0,68.0,0.0
249876.49791231734,61.46,1.0,Food,0.0,0.0,29.0,3.0,53.0,0.0
2426.0,414.62,,Grocery,0.0,0.0,82.0,2.0,64.0,0.0
2427.0,22.22,3.0,Grocery,0.0,0.0,28.0,4.0,45.0,0.0
2428.0,561.91,8.0,Grocery,0.0,0.0,43.0,1.0,69.0,
2429.0,67.83,,Clothing,0.0,0.0,79.0,3.0,49.0,0.0
2430.0,394.72,18.0,Travel,0.0,0.0,85.0,1.0,61.0,0.0
2431.0,166.26,21.0,Clothing,1.0,0.0,96.0,1.0,31.0,0.0
2432.0,315.5,2.0,Grocery,0.0,1.0,48.0,2.0,53.0,0.0
2433.0,744.48,20.0,Grocery,0.0,,92.0,1.0,52.0,0.0
2434.0,61.24,2.0,Clothing,0.0,0.0,,3.0,55.0,0.0
2435.0,584.58,5.0,Travel,0.0,0.0,48.0,,64.0,0.0
2436.0,88.82,9.0,Travel,0.0,0.0,78.0,0.0,22.0,0.0
2437.0,87.65,,Food,1.0,0.0,45.0,1.0,23.0,
2438.0,74.9,2.0,Electronics,0.0,0.0,96.0,2.0,29.0,0.0
2439.0,140.33,21.0,Grocery,0.0,0.0,43.0,2.0,56.0,0.0
2440.0,30.13,23.0,Travel,0.0,0.0,99.0,2.0,69.0,0.0
2441.0,,6.0,Grocery,0.0,0.0,77.0,6.0,60.0,0.0
2442.0,140.44,21.0,Electronics,0.0,0.0,74.0,,66.0,0.0
2443.0,258.31,17.0,Grocery,0.0,1.0,47.0,3.0,,0.0
2444.0,322.86,22.0,Travel,0.0,0.0,61.0,2.0,25.0,0.0
2445.0,104.51,7.0,Food,0.0,0.0,,3.0,62.0,0.0
2446.0,64.8,0.0,Clothing,0.0,0.0,95.0,1.0,35.0,0.0
2447.0,,3.0,Clothing,0.0,0.0,45.0,3.0,68.0,0.0
2448.0,38.96,,Travel,0.0,0.0,45.0,3.0,,0.0
2449.0,10.69,6.0,Travel,1.0,0.0,65.0,2.0,27.0,0.0
2450.0,75.46,13.0,Electronics,0.0,0.0,59.0,4.0,23.0,0.0
2451.0,56.71,12.0,Grocery,0.0,0.0,25.0,1.0,22.0,0.0
2452.0,610.87,9.0,Electronics,0.0,0.0,91.0,1.0,62.0,0.0
2453.0,146.84,22.0,Clothing,0.0,0.0,94.0,,40.0,0.0
2454.0,76.79,17.0,Grocery,0.0,0.0,28.0,0.0,42.0,0.0
2455.0,,0.0,Electronics,0.0,0.0,25.0,100.66462167689161,24.0,0.0
2456.0,NAN,3.0,Clothing,0.0,0.0,45.0,2.0,60.0,0.0
2457.0,105.67,15.0,Grocery,0.0,0.0,76.0,2.0,62.0,0.0
2458.0,177.14,578.7406093489149,Food,0.0,1.0,77.0,,22.0,0.0
2459.0,120.81,17.0,Food,1.0,0.0,80.0,2.0,48.0,0.0
2460.0,92.48,7.0,Electronics,1.0,0.0,97.0,3.0,36.0,0.0
2461.0,916.39,error_transaction_hour,Travel,0.0,0.0,90.0,4.0,68.0,0.0
2462.0,382.12,15.0,Grocery,1.0,0.0,91.0,2.0,53.0,0.7656186198448346
2463.0,175.79,22.0,Electronics,1.0,0.0,57.0,3.0,61.0,0.0
2464.0,151.65,23.0,Travel,0.0,0.0,47.0,3.0,67.0,0.0
